VDATE,GLOBAL_INTRA_DECOR_OVERLAY,TL1_GLOBAL_TREND_OVERLAY,TL9_INTRA,TL2_FUTURES,SPREAD_COMB_US,TL2_HIGHVASSETS,TL5_INTRA_LS,TL3_INTRA,TL7_INTRA_QUATERLY,HTTS_SHORT_ONLY,HTTS_DEFENSIVE,INTRA_CORRELATION,TL1_INTRA_TRAILLING,TL3_NON_CORRELATED,GLOBAL_INTRA_COR_OVERLAY,TL3_MULTIOPTSHORT,TL10_INTRA_ZONE,TL4_INTRA_LS,TL2_INVERSE_CORR,SPREAD_US_2,TL2_INTRA,TL2_NON_CORR,INTRA_DECORRELATION_500,TL2_POSITIVE_CORR,INTRA_INVERSE_500,THR,TEAM_LEADER_3,HTTS_SPREAD_3,HTTS_SHORT_COMBINED,HTTS_TOP1000,SPREAD_US_OVERLAY,SPREAD_INDEX_OVERLAY,HTTS_BIGBASKET_DECORR,INTRA_BONDS,SPREAD_COMMODITY_OVERLAY,HTTS_BIGBASKET_CORR,INTRA_COMMODITY,HTTS_BIG_FUT_INDIA_OVERLAY,TOP_1000_ORIGINAL,TOP_1000_OVERLAY,TOP_250_DECOR_OVERLAY,TOP_500_COR_OVERLAY
29-11-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.648286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4743.778714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.17859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-591.61445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11323.55024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.27763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.818555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-331.92775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6473.938274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2595.014515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4845.835785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.437753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1142.020335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7087.069023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2786.750963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4607.899351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1167.46194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6339.560108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.864624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.870096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.444104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.843064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.667032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.617456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.969248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-374.03416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.206608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.029263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.95554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.286145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.674005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.658035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.75816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.804635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.65602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2195.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.791845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.17056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2832.52818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4796.597504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.697768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12067.44872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.055841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1801.622032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824.25477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200.287815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274.750261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-382.839569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-989.568794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-392.89957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1547.078864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7750.252251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8971.197968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969.744465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-741.146411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1023.8993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2537.17239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12612.73825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.75692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.987854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.009852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.260492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-686.966076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5474.714244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149.391941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3517.899515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8292.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.962634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1537.041633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.65469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.82201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8170.89638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.143082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170.246166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3115.617245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.633737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-796.692986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614.620118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428.938503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1331.568683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-03-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2832.926286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5853.47242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1571.972059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4963.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-525.746302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.781488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.474092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1036.933492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.197775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6162.57374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123.703835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1130.32323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.181415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2527.757575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.65091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.61071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.433135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1820.64933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.19583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.63364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.81707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6727.896516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.821548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5029.337576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.328636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.30068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.512311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-561.857694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.446159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.033841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6777.257101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3523.610701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2326.8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-472.996475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4540.9799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1863.595575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.49345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5976.169775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437.9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17988.96765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.03005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-05-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.583044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-732.932942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002.23797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1766.778324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1323.13892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11677.37832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.023464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.256164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-06-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2453.847486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-06-2023,0,0,0,0,0,0,0,0,0,-212.7769173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4112.550322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2023,0,0,0,0,0,0,0,0,0,-881.5950881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.998758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
